transaction_id,sales_date,buyer_id,product_id,seller_id,currency,sale_amount,sale_margin
18907774,2023-07-23 04:54:30,2714,35611,151,INR,4822.35,123.65
18907789,2023-07-23 05:06:48,2714,35611,151,INR,4387.50,112.50
18910080,2023-07-23 06:46:07,2714,36131,152,INR,980.00,20.00
18910658,2023-07-23 06:49:51,2676,11121,126,GBP,1164.00,36.00
18911897,2023-07-23 06:59:46,2714,36131,152,INR,1997.24,40.76
18913160,2023-07-23 07:08:52,2714,35611,151,INR,975.00,25.00
18913856,2023-07-23 07:14:13,2714,35611,151,INR,1633.13,41.87
18915997,2023-07-23 07:27:51,2676,36081,151,INR,2940.00,60.00
18919214,2023-07-23 07:48:45,2714,35611,151,INR,4516.20,115.80
18933179,2023-07-23 09:04:07,2642,33491,148,GBP,1032.00,43.00
18934526,2023-07-23 09:10:20,2714,35611,151,INR,2437.50,62.50
18965074,2023-07-23 11:20:11,2642,35421,150,GBP,1000.00,0.00
18969864,2023-07-23 11:41:34,2657,26621,141,GBP,2015.16,503.79
18977474,2023-07-23 12:15:08,2714,35751,151,INR,955.00,45.00
18994324,2023-07-23 13:38:55,2676,31381,146,EUR,1212.50,37.50
18995399,2023-07-23 13:44:22,2648,11341,126,GBP,1000.00,0.00
18999259,2023-07-23 14:06:13,2677,26831,142,GBP,1910.00,90.00
19001088,2023-07-23 14:17:17,2676,31351,146,EUR,970.00,30.00
19011969,2023-07-23 15:24:06,2657,26621,141,GBP,850.00,212.50
19017375,2023-07-23 15:59:45,2732,33031,149,SEK,960.00,40.00
19017376,2023-07-23 15:59:46,2732,33031,149,SEK,960.00,40.00
19019305,2023-07-23 16:13:28,2657,30581,145,GBP,750.00,250.00
19024300,2023-07-23 16:51:04,2676,30571,146,USD,960.00,40.00
19025339,2023-07-23 16:59:23,2714,35611,151,INR,2145.00,55.00
19026232,2023-07-23 17:06:59,2714,36961,152,INR,965.00,35.00
19030977,2023-07-23 17:43:36,2714,35611,151,INR,2924.03,74.97
19037253,2023-07-23 18:36:36,2676,30571,146,USD,960.00,40.00
19038011,2023-07-23 18:44:06,2648,11341,126,GBP,1000.00,0.00
19048979,2023-07-23 20:49:58,2676,30571,146,USD,1920.00,80.00
19056454,2023-07-23 22:30:48,2676,31361,146,EUR,1940.00,60.00
19060133,2023-07-23 23:43:54,2676,30571,146,USD,1920.00,80.00
19066055,2023-07-24 02:24:02,2676,30571,146,USD,960.00,40.00
19070432,2023-07-24 05:46:51,2676,30571,146,USD,960.00,40.00
19070988,2023-07-24 05:55:29,2676,31381,146,EUR,970.00,30.00
19070989,2023-07-24 05:55:31,2676,31381,146,EUR,970.00,30.00
19098604,2023-07-24 09:25:30,2676,30571,146,USD,960.00,40.00
19101361,2023-07-24 09:39:15,2676,31361,146,EUR,970.00,30.00
19106534,2023-07-24 10:07:32,2732,33031,149,SEK,960.00,40.00
19107956,2023-07-24 10:11:15,2732,33031,149,SEK,960.00,40.00
19109397,2023-07-24 10:17:52,2657,26621,141,GBP,1250.00,312.50
19135404,2023-07-24 12:35:49,2676,30571,146,USD,960.00,40.00
19143886,2023-07-24 13:30:52,2714,35611,151,INR,4748.25,121.75
19147853,2023-07-24 13:54:45,2714,35611,151,INR,2411.18,61.82
19149231,2023-07-24 14:04:57,2657,26621,141,GBP,800.00,200.00
19149905,2023-07-24 14:10:09,2657,26621,141,GBP,1392.79,348.20
19156527,2023-07-24 14:58:21,2714,36961,152,INR,965.00,35.00
19158396,2023-07-24 15:12:46,2676,31351,146,EUR,1940.00,60.00
19162750,2023-07-24 15:51:18,2714,35881,151,INR,4847.08,98.92
19162818,2023-07-24 15:51:39,2714,35881,151,INR,4847.08,98.92
19162895,2023-07-24 15:52:20,2714,35881,151,INR,4847.08,98.92
19163128,2023-07-24 15:54:50,2714,35881,151,INR,4847.08,98.92
19163247,2023-07-24 15:55:52,2714,35881,151,INR,4847.08,98.92
19163458,2023-07-24 15:57:33,2714,35881,151,INR,4847.08,98.92
19166152,2023-07-24 16:22:05,2642,33491,148,GBP,1208.64,50.36
19166252,2023-07-24 16:23:03,2659,11121,126,GBP,1365.00,35.00
19170403,2023-07-24 17:02:32,2732,40251,156,SEK,960.00,40.00
19173659,2023-07-24 17:36:29,2714,35881,151,INR,4847.08,98.92
19175022,2023-07-24 17:53:12,2714,36051,151,INR,955.00,45.00
19181940,2023-07-24 19:21:39,2676,31311,146,CAD,1536.00,64.00
19187763,2023-07-24 20:53:45,2676,30571,146,USD,1920.00,80.00
19193459,2023-07-24 23:01:08,2676,29251,144,USD,1880.00,120.00
19193998,2023-07-24 23:15:58,2676,30571,146,USD,1920.00,80.00
19198395,2023-07-25 05:40:46,2714,35881,151,INR,4847.08,98.92
19198466,2023-07-25 05:45:46,2714,35881,151,INR,4847.08,98.92
19199803,2023-07-25 06:47:26,2714,36611,152,INR,955.00,45.00
19200392,2023-07-25 07:08:37,2714,35881,151,INR,4847.08,98.92
19208177,2023-07-25 09:03:08,2676,35611,151,INR,1560.00,40.00
19208314,2023-07-25 09:04:17,2676,11121,126,GBP,970.00,30.00
19211600,2023-07-25 09:36:34,2642,33491,148,GBP,2400.00,100.00
19216994,2023-07-25 10:26:19,2732,40251,156,SEK,960.00,40.00
19226698,2023-07-25 11:48:11,2676,31311,146,CAD,1674.24,69.76
19229862,2023-07-25 12:14:58,2642,26321,141,GBP,1114.56,46.44
19244601,2023-07-25 14:31:15,2714,36131,152,INR,2038.40,41.60
19248929,2023-07-25 15:15:27,2714,35611,151,INR,9750.00,250.00
19253668,2023-07-25 16:15:27,2642,33491,148,GBP,1030.08,42.92
19258656,2023-07-25 17:29:58,2732,40251,156,SEK,960.00,40.00
19270323,2023-07-25 21:21:12,2676,30571,146,USD,1536.00,64.00
19272638,2023-07-25 22:43:15,2676,30571,146,USD,1920.00,80.00
19275306,2023-07-26 00:31:45,2676,31351,146,EUR,1940.00,60.00
19276504,2023-07-26 02:39:33,2676,30571,146,USD,1344.00,56.00
19277277,2023-07-26 05:02:39,2714,35611,151,INR,1267.50,32.50
19279218,2023-07-26 07:08:14,2714,36661,152,INR,990.00,10.00
19281935,2023-07-26 08:08:09,2714,36661,152,INR,990.00,10.00
19282432,2023-07-26 08:15:52,2714,35611,151,INR,4387.50,112.50
19284432,2023-07-26 08:45:02,2714,36971,152,INR,955.00,45.00
19284483,2023-07-26 08:45:40,2714,36971,152,INR,955.00,45.00
19287405,2023-07-26 09:18:03,2714,35611,151,INR,3705.00,95.00
19291167,2023-07-26 09:59:04,2676,31351,146,EUR,1940.00,60.00
19291308,2023-07-26 10:00:31,2676,31351,146,EUR,1164.00,36.00
19302452,2023-07-26 11:47:17,2714,35681,151,INR,955.00,45.00
19305807,2023-07-26 12:18:01,2676,35611,151,INR,8775.00,225.00
19309652,2023-07-26 12:59:22,2676,30571,146,USD,1920.00,80.00
19310367,2023-07-26 13:10:38,2714,36131,152,INR,1568.00,32.00
19314511,2023-07-26 13:58:41,2676,30571,146,USD,1920.00,80.00
19318098,2023-07-26 14:53:33,2714,36071,151,INR,1910.00,90.00
19319909,2023-07-26 15:30:33,2642,33491,148,GBP,960.00,40.00
19320276,2023-07-26 15:38:43,2676,30571,146,USD,1425.60,59.40
19322033,2023-07-26 16:22:09,2676,31361,146,EUR,970.00,30.00
19323811,2023-07-26 17:08:09,2676,30571,146,USD,1920.00,80.00
19323845,2023-07-26 17:10:41,2676,30571,146,USD,1728.00,72.00
19324783,2023-07-26 17:35:06,2676,31381,146,EUR,970.00,30.00
19324785,2023-07-26 17:35:14,2676,11121,126,GBP,1164.00,36.00
19326792,2023-07-26 18:24:49,2714,35681,151,INR,2387.50,112.50
19327775,2023-07-26 18:48:11,2676,31381,146,EUR,970.00,30.00
19327836,2023-07-26 18:48:45,2676,31381,146,EUR,970.00,30.00
19332414,2023-07-26 20:37:05,2676,35281,150,AUD,1920.00,80.00
19332919,2023-07-26 20:48:28,2676,30571,146,USD,1920.00,80.00
19339325,2023-07-27 00:35:15,2676,30571,146,USD,1920.00,80.00
19340057,2023-07-27 01:40:04,2676,30571,146,USD,1920.00,80.00
19340123,2023-07-27 01:50:05,2676,30571,146,USD,1920.00,80.00
19340384,2023-07-27 02:39:23,2676,30571,146,USD,1536.00,64.00
19340669,2023-07-27 03:56:55,2676,30571,146,USD,1056.00,44.00
19340873,2023-07-27 04:43:54,2676,30571,146,USD,1920.00,80.00
19340874,2023-07-27 04:43:55,2676,30571,146,USD,1920.00,80.00
19341711,2023-07-27 06:13:58,2676,30571,146,USD,1920.00,80.00
19342034,2023-07-27 06:31:27,2714,36961,152,INR,965.00,35.00
19342483,2023-07-27 06:45:07,2714,35611,151,INR,975.00,25.00
19342550,2023-07-27 06:46:47,2714,36071,151,INR,955.00,45.00
19342592,2023-07-27 06:47:43,2714,35611,151,INR,3705.00,95.00
19343157,2023-07-27 06:59:40,2676,30571,146,USD,1920.00,80.00
19360877,2023-07-27 08:58:51,2676,30571,146,USD,1920.00,80.00
19368228,2023-07-27 09:20:03,2635,30711,145,GBP,1236.11,137.34
19368334,2023-07-27 09:20:15,2657,26621,141,GBP,999.91,249.98
19383868,2023-07-27 10:19:13,2732,33031,149,SEK,1920.00,80.00
19403393,2023-07-27 11:24:20,2732,33031,149,SEK,960.00,40.00
19419370,2023-07-27 12:17:01,2676,33491,149,GBP,960.00,40.00
19424474,2023-07-27 12:32:30,2732,33411,149,SEK,1920.00,80.00
19424476,2023-07-27 12:32:31,2732,33411,149,SEK,1920.00,80.00
19424483,2023-07-27 12:32:32,2732,33411,149,SEK,1920.00,80.00
19424479,2023-07-27 12:32:32,2732,33411,149,SEK,1920.00,80.00
19424487,2023-07-27 12:32:33,2732,33411,149,SEK,1920.00,80.00
19440524,2023-07-27 13:26:33,2657,26621,141,GBP,1169.44,292.36
19451870,2023-07-27 14:04:32,2642,33491,148,GBP,959.04,39.96
19456942,2023-07-27 14:20:17,2657,26621,141,GBP,1768.77,442.19
19464480,2023-07-27 14:43:53,2676,28821,144,USD,1834.00,166.00
19465455,2023-07-27 14:47:47,2676,30571,146,USD,960.00,40.00
19468433,2023-07-27 15:01:17,2714,35611,151,INR,3900.00,100.00
19475191,2023-07-27 15:24:37,2676,30571,146,USD,1920.00,80.00
19477219,2023-07-27 15:31:35,2642,33491,148,GBP,1054.08,43.92
19479338,2023-07-27 15:40:15,2714,36131,152,INR,2173.64,44.36
19498552,2023-07-27 17:27:24,2642,33491,148,GBP,1248.00,52.00
19504541,2023-07-27 18:14:23,2714,35611,151,INR,9750.00,250.00
19507572,2023-07-27 18:38:41,2676,31351,146,EUR,1164.00,36.00
19508049,2023-07-27 18:42:38,2676,30571,146,USD,960.00,40.00
19509222,2023-07-27 18:52:32,2676,30571,146,USD,1920.00,80.00
19509232,2023-07-27 18:52:35,2676,30571,146,USD,1920.00,80.00
19509239,2023-07-27 18:52:37,2676,30571,146,USD,1920.00,80.00
19509241,2023-07-27 18:52:38,2676,30571,146,USD,1920.00,80.00
19509245,2023-07-27 18:52:41,2676,30571,146,USD,1920.00,80.00
19510735,2023-07-27 19:09:01,2714,35611,151,INR,1738.43,44.57
19515238,2023-07-27 19:54:47,2676,31351,146,EUR,1940.00,60.00
19515245,2023-07-27 19:54:52,2676,30571,146,USD,960.00,40.00
19525007,2023-07-27 21:59:22,2676,30571,146,USD,960.00,40.00
19527304,2023-07-27 22:46:01,2676,30571,146,USD,960.00,40.00
19529698,2023-07-27 23:37:43,2676,30571,146,USD,1152.00,48.00
19529703,2023-07-27 23:37:53,2676,31351,146,EUR,1940.00,60.00
19530138,2023-07-27 23:50:46,2676,30571,146,USD,1920.00,80.00
19530346,2023-07-27 23:58:03,2659,11121,126,GBP,1462.50,37.50
19531107,2023-07-28 00:20:45,2676,30571,146,USD,960.00,40.00
19532201,2023-07-28 01:16:11,2676,30571,146,USD,960.00,40.00
19532381,2023-07-28 01:26:13,2676,30571,146,USD,960.00,40.00
19532393,2023-07-28 01:27:21,2676,30571,146,USD,960.00,40.00
19533227,2023-07-28 03:11:55,2676,31311,146,CAD,960.00,40.00
19533229,2023-07-28 03:11:57,2676,31311,146,CAD,960.00,40.00
19533646,2023-07-28 04:08:51,2676,30571,146,USD,1283.52,53.48
19533785,2023-07-28 04:26:57,2676,30571,146,USD,1152.00,48.00
19533793,2023-07-28 04:27:15,2676,30571,146,USD,960.00,40.00
19538326,2023-07-28 07:17:39,2676,30571,146,USD,1920.00,80.00
19539422,2023-07-28 07:32:48,2676,31381,146,EUR,1164.00,36.00
19543619,2023-07-28 08:19:09,2676,30571,146,USD,1920.00,80.00
19546088,2023-07-28 08:42:46,2676,30571,146,USD,960.00,40.00
19548360,2023-07-28 09:03:11,2676,11121,126,GBP,1285.25,39.75
19549240,2023-07-28 09:14:06,2657,26621,141,GBP,807.19,201.80
19573077,2023-07-28 09:49:03,2659,31391,146,EUR,970.00,30.00
19591110,2023-07-28 10:31:45,2714,35611,151,INR,7524.00,192.92
19631735,2023-07-28 12:49:38,2714,35681,151,INR,955.00,45.00
19632950,2023-07-28 12:55:52,2676,35541,151,INR,965.00,35.00
19647471,2023-07-28 14:08:44,2657,26621,141,GBP,3520.00,880.00
19649038,2023-07-28 14:16:38,2714,36131,152,INR,980.00,20.00
19651015,2023-07-28 14:27:52,2676,31351,146,EUR,1940.00,60.00
19652085,2023-07-28 14:33:39,2676,31351,146,EUR,1940.00,60.00
19652185,2023-07-28 14:34:05,2676,31311,146,CAD,1920.00,80.00
19654616,2023-07-28 14:46:41,2642,33491,148,GBP,1056.00,44.00
19656133,2023-07-28 14:55:00,2676,35611,151,INR,975.00,25.00
19670892,2023-07-28 16:44:09,2714,35611,151,INR,2925.00,75.00
19673217,2023-07-28 17:03:03,2659,11121,126,GBP,1018.88,26.12
19675435,2023-07-28 17:21:12,2676,30571,146,USD,1584.00,66.00
19675739,2023-07-28 17:23:38,2676,31351,146,EUR,970.00,30.00
19678115,2023-07-28 17:44:34,2676,31381,146,EUR,1455.00,45.00
19678243,2023-07-28 17:45:43,2714,35991,151,INR,2603.86,53.14
19679331,2023-07-28 17:54:11,2642,33491,148,GBP,1653.12,68.88
19686286,2023-07-28 19:01:19,2676,31351,146,EUR,1940.00,60.00
19687970,2023-07-28 19:20:52,2642,33491,148,GBP,1056.00,44.00
19689098,2023-07-28 19:34:40,2676,11121,126,GBP,1552.00,48.00
19689327,2023-07-28 19:37:37,2714,35611,151,INR,1462.50,37.50
19692104,2023-07-28 20:15:16,2676,29251,144,USD,1880.00,120.00
19693101,2023-07-28 20:30:32,2676,29251,144,USD,1880.00,120.00
19693721,2023-07-28 20:39:02,2676,11121,126,GBP,970.00,30.00
19698886,2023-07-28 21:57:39,2676,30571,146,USD,1344.00,56.00
19698956,2023-07-28 21:59:11,2714,35611,151,INR,9750.00,250.00
19699219,2023-07-28 22:03:12,2714,35611,151,INR,1416.68,36.32
19699446,2023-07-28 22:08:09,2714,35611,151,INR,9750.00,250.00
19700356,2023-07-28 22:25:37,2676,30571,146,USD,1920.00,80.00
19701630,2023-07-28 22:57:04,2659,33491,148,GBP,965.76,40.24
19702017,2023-07-28 23:08:59,2676,30571,146,USD,1536.00,64.00
19705797,2023-07-29 00:50:12,2676,28821,144,USD,1604.75,145.25
19706459,2023-07-29 01:23:18,2676,30571,146,USD,960.00,40.00
19711208,2023-07-29 06:30:18,2714,35611,151,INR,1919.78,49.22
19716747,2023-07-29 07:57:15,2657,26621,141,GBP,1206.26,301.57
19722691,2023-07-29 08:52:22,2714,36571,152,INR,955.00,45.00
19729393,2023-07-29 09:34:41,2714,35611,151,INR,4578.94,117.41
19736392,2023-07-29 10:09:55,2657,26621,141,GBP,1050.00,262.50
19744114,2023-07-29 10:55:03,2659,11121,126,GBP,1462.50,37.50
19754490,2023-07-29 12:01:57,2714,35611,151,INR,9750.00,250.00
19756686,2023-07-29 12:18:53,2676,31351,146,EUR,970.00,30.00
19767249,2023-07-29 13:42:42,2714,35611,151,INR,1950.00,50.00
19768015,2023-07-29 13:49:32,2714,35611,151,INR,4718.03,120.97
19781042,2023-07-29 15:45:32,2676,36501,152,INR,3342.50,157.50
19796418,2023-07-29 18:45:28,2714,35611,151,INR,1195.35,30.65
19797542,2023-07-29 19:02:21,2676,31381,146,EUR,1940.00,60.00
19800017,2023-07-29 19:36:59,2676,31351,146,EUR,970.00,30.00
19802468,2023-07-29 20:12:26,2676,30571,146,USD,1344.00,56.00
19803298,2023-07-29 20:26:28,2676,31311,146,CAD,1056.00,44.00
19805114,2023-07-29 20:57:07,2676,30571,146,USD,1152.00,48.00
19806528,2023-07-29 21:22:25,2676,31351,146,EUR,1940.00,60.00
19810854,2023-07-29 23:10:14,2676,30571,146,USD,960.00,40.00
19813983,2023-07-30 00:54:49,2676,30571,146,USD,1344.00,56.00
19814015,2023-07-30 00:57:25,2676,30571,146,USD,960.00,40.00
19814158,2023-07-30 01:10:21,2676,30571,146,USD,960.00,40.00
19815865,2023-07-30 04:26:18,2676,30571,146,USD,1920.00,80.00
19819962,2023-07-30 07:20:20,2714,35611,151,INR,975.00,25.00
19822517,2023-07-30 08:04:04,2676,30571,146,USD,1594.56,66.44
19826995,2023-07-30 09:04:21,2642,33491,148,GBP,1487.04,61.96
19835603,2023-07-30 10:36:22,2714,36021,151,INR,1980.00,20.00
19835623,2023-07-30 10:36:38,2714,36021,151,INR,1980.00,20.00
19838057,2023-07-30 11:02:22,2657,26621,141,GBP,1882.78,470.69
19842567,2023-07-30 11:41:04,2642,33491,148,GBP,1007.04,41.96
19844550,2023-07-30 12:01:54,2676,31351,146,EUR,970.00,30.00
19853123,2023-07-30 13:31:18,2648,11341,126,GBP,1000.00,0.00
19853351,2023-07-30 13:33:34,2714,35831,151,INR,955.00,45.00
19853830,2023-07-30 13:39:38,2714,35611,151,INR,3412.50,87.50
19854544,2023-07-30 13:47:59,2642,33491,148,GBP,1343.04,55.96
19854672,2023-07-30 13:49:32,2714,36721,152,INR,2475.00,25.00
19854908,2023-07-30 13:52:33,2714,35681,151,INR,955.00,45.00
19854932,2023-07-30 13:52:41,2714,36721,152,INR,990.00,10.00
19855701,2023-07-30 14:02:42,2676,31351,146,EUR,1920.60,59.40
19856190,2023-07-30 14:08:22,2714,35611,151,INR,8027.18,205.82
19856290,2023-07-30 14:11:05,2659,11121,126,GBP,975.00,25.00
19856887,2023-07-30 14:16:11,2657,26621,141,GBP,1511.99,378.00
19858675,2023-07-30 14:35:42,2648,11341,126,GBP,1000.00,0.00
19859667,2023-07-30 14:46:44,2714,35881,151,INR,2423.54,49.46
19859690,2023-07-30 14:47:02,2714,35881,151,INR,2352.00,48.00
19859717,2023-07-30 14:47:14,2714,35881,151,INR,2352.00,48.00
19859726,2023-07-30 14:47:24,2714,35881,151,INR,2352.00,48.00
19859744,2023-07-30 14:47:42,2714,35881,151,INR,1960.00,40.00
19864867,2023-07-30 15:46:43,2714,35611,151,INR,1170.00,30.00
19865017,2023-07-30 15:48:53,2714,35611,151,INR,1462.50,37.50
19865083,2023-07-30 15:50:04,2714,35611,151,INR,975.00,25.00
19865246,2023-07-30 15:52:20,2714,35611,151,INR,1950.00,50.00
19865342,2023-07-30 15:53:34,2714,35611,151,INR,1072.50,27.50
19867576,2023-07-30 16:23:55,2676,30571,146,USD,960.00,40.00
19870496,2023-07-30 17:06:36,2714,35611,151,INR,2466.75,63.25
19871130,2023-07-30 17:14:47,2648,11341,126,GBP,1000.00,0.00
19872793,2023-07-30 17:43:36,2676,30571,146,USD,960.00,40.00
19879100,2023-07-30 19:51:46,2676,30571,146,USD,1920.00,80.00
19880589,2023-07-30 20:20:43,2732,40251,156,SEK,960.00,40.00
19881680,2023-07-30 20:43:21,2676,35651,151,INR,3820.00,180.00
19881698,2023-07-30 20:43:53,2676,35651,151,INR,3820.00,180.00
19881870,2023-07-30 20:49:18,2676,35651,151,INR,3820.00,180.00
19881883,2023-07-30 20:49:50,2676,35651,151,INR,3820.00,180.00
19882412,2023-07-30 21:04:01,2676,30571,146,USD,966.72,40.28
19886931,2023-07-30 23:30:42,2676,30571,146,USD,1920.00,80.00
19888698,2023-07-31 00:20:26,2676,30571,146,USD,1920.00,80.00
19889716,2023-07-31 00:59:24,2676,31351,146,EUR,1600.50,49.50
19890766,2023-07-31 02:20:45,2714,35611,151,INR,2411.18,61.82
19895601,2023-07-31 06:41:59,2676,31351,146,EUR,1673.25,51.75
19895637,2023-07-31 06:42:37,2714,35751,151,INR,1910.00,90.00
19897003,2023-07-31 07:07:47,2714,35611,151,INR,1121.25,28.75
19901762,2023-07-31 08:12:47,2676,36131,151,INR,1980.00,20.00
19903484,2023-07-31 08:34:46,2676,31351,146,EUR,970.00,30.00
19904912,2023-07-31 08:49:33,2714,35611,151,INR,4822.35,123.65
19907186,2023-07-31 09:01:41,2676,35281,150,AUD,1920.00,80.00
19908801,2023-07-31 09:19:24,2642,33491,148,GBP,1938.24,80.76
19909499,2023-07-31 09:28:27,2676,30571,146,USD,960.00,40.00
19914205,2023-07-31 10:21:37,2676,28821,144,USD,1693.70,153.30
19914366,2023-07-31 10:23:50,2732,33411,149,SEK,1920.00,80.00
19914368,2023-07-31 10:23:51,2732,33411,149,SEK,1920.00,80.00
19914367,2023-07-31 10:23:51,2732,33411,149,SEK,1920.00,80.00
19914372,2023-07-31 10:23:52,2732,33411,149,SEK,1920.00,80.00
19914370,2023-07-31 10:23:52,2732,33411,149,SEK,1920.00,80.00
19914586,2023-07-31 10:26:15,2732,33411,149,SEK,1920.00,80.00
19914587,2023-07-31 10:26:15,2732,33411,149,SEK,1920.00,80.00
19914588,2023-07-31 10:26:16,2732,33411,149,SEK,1920.00,80.00
19914589,2023-07-31 10:26:16,2732,33411,149,SEK,1920.00,80.00
19914591,2023-07-31 10:26:17,2732,33411,149,SEK,1920.00,80.00
19914633,2023-07-31 10:27:04,2732,33411,149,SEK,1920.00,80.00
19914634,2023-07-31 10:27:05,2732,33411,149,SEK,1920.00,80.00
19914635,2023-07-31 10:27:05,2732,33411,149,SEK,1920.00,80.00
19914636,2023-07-31 10:27:06,2732,33411,149,SEK,1920.00,80.00
19914637,2023-07-31 10:27:06,2732,33411,149,SEK,1920.00,80.00
19914711,2023-07-31 10:28:12,2732,33411,149,SEK,1920.00,80.00
19914713,2023-07-31 10:28:12,2732,33411,149,SEK,1920.00,80.00
19914712,2023-07-31 10:28:12,2732,33411,149,SEK,1920.00,80.00
19914716,2023-07-31 10:28:13,2732,33411,149,SEK,1920.00,80.00
19914714,2023-07-31 10:28:13,2732,33411,149,SEK,1920.00,80.00
19914815,2023-07-31 10:29:18,2732,33411,149,SEK,1920.00,80.00
19914817,2023-07-31 10:29:19,2732,33411,149,SEK,1920.00,80.00
19922187,2023-07-31 11:56:27,2676,11121,126,GBP,970.00,30.00
19928320,2023-07-31 13:18:48,2676,31391,146,EUR,1455.00,45.00
19928321,2023-07-31 13:18:50,2676,31391,146,EUR,1455.00,45.00
19929775,2023-07-31 13:43:56,2732,33031,149,SEK,960.00,40.00
19929905,2023-07-31 13:46:31,2642,33491,148,GBP,1055.04,43.96
19931448,2023-07-31 14:11:50,2732,33031,149,SEK,1920.00,80.00
19931686,2023-07-31 14:14:49,2732,33031,149,SEK,960.00,40.00
19931755,2023-07-31 14:15:31,2732,33031,149,SEK,1920.00,80.00
19932540,2023-07-31 14:25:59,2676,30571,146,USD,1017.60,42.40
19932554,2023-07-31 14:26:12,2676,30571,146,USD,1920.00,80.00
19932626,2023-07-31 14:27:27,2657,26621,141,GBP,1676.00,419.00
19933031,2023-07-31 14:35:20,2657,26621,141,GBP,1511.99,378.00
19933289,2023-07-31 14:40:20,2732,33031,149,SEK,960.00,40.00
19934663,2023-07-31 15:03:37,2657,30581,145,GBP,1274.26,424.75
19935099,2023-07-31 15:10:23,2676,31351,146,EUR,970.00,30.00
19936225,2023-07-31 15:28:25,2676,30571,146,USD,1920.00,80.00
19936915,2023-07-31 15:40:19,2622,39101,154,HUF,920.00,80.00
19938177,2023-07-31 16:04:24,2676,35611,151,INR,8775.00,225.00
19940524,2023-07-31 16:51:59,2732,33031,149,SEK,960.00,40.00
19948706,2023-07-31 20:38:09,2676,30571,146,USD,960.00,40.00
19949076,2023-07-31 20:52:27,2676,11121,126,GBP,1096.10,33.90
19950272,2023-07-31 21:38:46,2676,30571,146,USD,1920.00,80.00
19951872,2023-07-31 22:55:31,2676,36081,151,INR,2156.00,44.00
19952294,2023-07-31 23:12:13,2676,36081,151,INR,2940.00,60.00
19952607,2023-07-31 23:20:20,2676,36081,151,INR,2940.00,60.00
19952938,2023-07-31 23:31:57,2676,31361,146,EUR,970.00,30.00
19952939,2023-07-31 23:31:59,2676,30571,146,USD,1728.00,72.00
19953250,2023-07-31 23:41:41,2676,30571,146,USD,960.00,40.00